trial,cars,stall,tick,score
1,50,13,190,70.28
1,50,15,191,70.28
1,50,15,192,70.28
1,50,16,193,70.26
1,50,13,194,70.28
1,50,16,195,70.28
1,50,14,196,70.28
1,50,21,197,70.22
1,50,14,198,70.24
1,50,15,199,70.24
1,50,16,200,70.22
1,50,18,201,70.18
1,50,10,202,70.24
1,50,15,203,70.24
1,50,12,204,70.26
1,50,18,205,70.24
1,50,11,206,70.28
1,50,12,207,70.3
1,50,15,208,70.3
1,50,20,209,70.24
1,50,19,210,70.2
1,50,20,211,70.16
1,50,16,212,70.16
1,50,20,213,70.1
1,50,16,214,70.1
1,50,20,215,70.04
1,50,14,216,70.06
1,50,11,217,70.1
1,50,9,218,70.14
1,50,16,219,70.14
1,50,17,220,70.12
1,50,24,221,70.04
1,50,17,222,70.02
1,50,24,223,69.94
1,50,13,224,69.96
1,50,17,225,69.94
1,50,9,226,70.0
1,50,13,227,70.0
1,50,17,228,70.0
1,50,17,229,69.98
1,50,12,230,70.0
1,50,17,231,69.98
1,50,14,232,70.0
1,50,15,233,70.0
1,50,12,234,70.02
1,50,15,235,70.02
1,50,8,236,70.08
1,50,15,237,70.08
1,50,16,238,70.06
1,50,13,239,70.08
1,50,9,240,70.14
1,50,11,241,70.16
1,50,9,242,70.22
1,50,14,243,70.22
1,50,12,244,70.24
1,50,16,245,70.24
1,50,13,246,70.26
1,50,15,247,70.26
1,50,12,248,70.28
1,50,16,249,70.26
1,50,4,250,70.36
1,50,13,251,70.36
1,50,14,252,70.38
1,50,18,253,70.34
1,50,10,254,70.38
1,50,14,255,70.4
1,50,16,256,70.38
1,50,20,257,70.34
1,50,18,258,70.32
1,50,18,259,70.3
1,50,10,260,70.34
1,50,17,261,70.32
1,50,7,262,70.38
1,50,13,263,70.38
1,50,17,264,70.38
1,50,14,265,70.38
1,50,10,266,70.42
1,50,16,267,70.4
1,50,15,268,70.4
1,50,17,269,70.38
1,50,14,270,70.4
1,50,19,271,70.36
1,50,16,272,70.36
1,50,20,273,70.32
1,50,6,274,70.38
1,50,12,275,70.4
1,50,11,276,70.42
1,50,17,277,70.42
1,50,16,278,70.4
1,50,19,279,70.38
1,50,14,280,70.38
1,50,19,281,70.34
1,50,10,282,70.38
1,50,11,283,70.4
1,50,13,284,70.42
1,50,19,285,70.4
1,50,20,286,70.36
1,50,22,287,70.3
1,50,16,288,70.3
1,50,17,289,70.28
1,50,10,290,70.32
1,50,15,291,70.32
1,50,13,292,70.32
1,50,15,293,70.32
1,50,12,294,70.34
1,50,13,295,70.36
1,50,11,296,70.38
1,50,12,297,70.4
1,50,14,298,70.4
1,50,13,299,70.42
1,50,13,300,70.44
1,50,15,301,70.44
1,50,10,302,70.46
1,50,19,303,70.44
1,50,12,304,70.46
1,50,16,305,70.44
1,50,14,306,70.46
1,50,17,307,70.44
1,50,14,308,70.44
1,50,14,309,70.44
1,50,20,310,70.42
1,50,25,311,70.34
1,50,23,312,70.3
1,50,26,313,70.22
1,50,18,314,70.2
1,50,19,315,70.18
1,50,15,316,70.18
1,50,16,317,70.18
1,50,13,318,70.18
1,50,17,319,70.16
1,50,13,320,70.18
1,50,16,321,70.18
1,50,16,322,70.16
1,50,22,323,70.12
1,50,22,324,70.08
1,50,21,325,70.04
1,50,27,326,69.96
1,50,27,327,69.9
1,50,14,328,69.9
1,50,12,329,69.92
1,50,15,330,69.92
1,50,17,331,69.9
1,50,13,332,69.92
1,50,17,333,69.9
1,50,11,334,69.94
1,50,15,335,69.94
1,50,10,336,69.96
1,50,16,337,69.96
1,50,15,338,69.96
1,50,18,339,69.94
1,50,17,340,69.92
1,50,17,341,69.92
1,50,19,342,69.9
1,50,23,343,69.84
1,50,13,344,69.86
1,50,16,345,69.86
1,50,11,346,69.88
1,50,16,347,69.88
1,50,10,348,69.9
1,50,12,349,69.92
1,50,10,350,69.94
1,50,19,351,69.92
1,50,14,352,69.94
1,50,24,353,69.88
1,50,21,354,69.84
1,50,19,355,69.82
1,50,14,356,69.84
1,50,13,357,69.84
1,50,10,358,69.88
1,50,16,359,69.86
1,50,12,360,69.88
1,50,15,361,69.88
1,50,14,362,69.88
1,50,17,363,69.88
1,50,12,364,69.9
1,50,12,365,69.92
1,50,15,366,69.92
1,50,16,367,69.9
1,50,10,368,69.94
1,50,18,369,69.92
1,50,12,370,69.94
1,50,9,371,69.96
1,50,12,372,69.98
1,50,13,373,70.0
1,50,18,374,69.98
1,50,17,375,69.96
1,50,17,376,69.96
1,50,18,377,69.94
1,50,12,378,69.96
1,50,15,379,69.96
1,50,15,380,69.96
1,50,19,381,69.94
1,50,17,382,69.92
1,50,16,383,69.92
1,50,14,384,69.92
1,50,16,385,69.92
1,50,16,386,69.92
1,50,16,387,69.92
1,50,10,388,69.94
1,50,17,389,69.92
1,50,19,390,69.9
1,50,22,391,69.88
1,50,16,392,69.86
1,50,20,393,69.84
1,50,15,394,69.84
1,50,15,395,69.84
1,50,11,396,69.86
1,50,17,397,69.86
1,50,15,398,69.86
1,50,18,399,69.84
1,50,10,400,69.86
1,50,12,401,69.88
1,50,8,402,69.92
1,50,13,403,69.92
1,50,13,404,69.94
1,50,17,405,69.92
1,50,16,406,69.92
1,50,18,407,69.9
1,50,18,408,69.9
1,50,22,409,69.86
1,50,18,410,69.84
1,50,19,411,69.82
1,50,17,412,69.82
1,50,15,413,69.82
1,50,18,414,69.8
1,50,19,415,69.78
1,50,12,416,69.8
1,50,16,417,69.8
1,50,19,418,69.78
1,50,23,419,69.74
1,50,18,420,69.72
1,50,18,421,69.72
1,50,16,422,69.7
1,50,15,423,69.7
1,50,17,424,69.7
1,50,20,425,69.68
1,50,17,426,69.66
1,50,21,427,69.64
1,50,18,428,69.62
1,50,21,429,69.6
1,50,20,430,69.58
1,50,26,431,69.52
1,50,18,432,69.52
1,50,17,433,69.5
1,50,13,434,69.52
1,50,13,435,69.52
1,50,15,436,69.52
1,50,17,437,69.52
1,50,13,438,69.52
1,50,16,439,69.52
1,50,17,440,69.52
1,50,17,441,69.52
1,50,7,442,69.54
1,50,11,443,69.56
1,50,12,444,69.58
1,50,14,445,69.58
1,50,18,446,69.58
1,50,21,447,69.54
1,50,20,448,69.52
1,50,26,449,69.48
1,50,18,450,69.46
1,50,18,451,69.46
1,50,13,452,69.46
1,50,18,453,69.46
1,50,14,454,69.46
1,50,17,455,69.46
1,50,15,456,69.46
1,50,19,457,69.44
1,50,13,458,69.44
1,50,16,459,69.44
1,50,8,460,69.48
1,50,14,461,69.48
1,50,8,462,69.52
1,50,16,463,69.5
1,50,14,464,69.52
1,50,16,465,69.5
1,50,20,466,69.48
1,50,26,467,69.44
1,50,20,468,69.42
1,50,24,469,69.38
1,50,22,470,69.36
1,50,23,471,69.32
1,50,22,472,69.3
1,50,19,473,69.28
1,50,16,474,69.28
1,50,19,475,69.26
1,50,16,476,69.26
1,50,23,477,69.22
1,50,22,478,69.2
1,50,26,479,69.16
1,50,16,480,69.16
1,50,15,481,69.16
1,50,17,482,69.14
1,50,18,483,69.14
1,50,15,484,69.14
1,50,16,485,69.14
1,50,15,486,69.14
1,50,22,487,69.12
1,50,19,488,69.1
1,50,20,489,69.08
1,50,23,490,69.04
1,50,25,491,69.02
1,50,14,492,69.02
1,50,18,493,69.0
1,50,18,494,69.0
1,50,23,495,68.96
1,50,17,496,68.96
1,50,17,497,68.96
1,50,12,498,68.96
1,50,21,499,68.94
1,50,14,500,68.96
1,50,13,501,68.96
1,50,15,502,68.96
1,50,17,503,68.96
1,50,10,504,68.98
1,50,16,505,68.98
1,50,21,506,68.96
1,50,25,507,68.92
1,50,20,508,68.9
1,50,20,509,68.88
1,50,16,510,68.88
1,50,16,511,68.88
1,50,13,512,68.9
1,50,16,513,68.88
1,50,21,514,68.86
1,50,21,515,68.84
1,50,14,516,68.86
1,50,18,517,68.84
1,50,18,518,68.84
1,50,17,519,68.82
1,50,14,520,68.84
1,50,18,521,68.82
1,50,12,522,68.84
1,50,15,523,68.84
1,50,13,524,68.86
1,50,15,525,68.86
1,50,15,526,68.86
1,50,15,527,68.86
1,50,20,528,68.84
1,50,21,529,68.82
1,50,16,530,68.82
1,50,14,531,68.82
1,50,15,532,68.82
1,50,18,533,68.82
1,50,16,534,68.82
1,50,10,535,68.84
1,50,14,536,68.84
1,50,18,537,68.84
1,50,14,538,68.84
1,50,18,539,68.84
1,50,15,540,68.84
1,50,16,541,68.84
1,50,12,542,68.84
1,50,16,543,68.84
1,50,10,544,68.86
1,50,11,545,68.88
1,50,10,546,68.9
1,50,14,547,68.9
1,50,14,548,68.92
1,50,17,549,68.9
1,50,21,550,68.88
1,50,20,551,68.88
1,50,23,552,68.84
1,50,28,553,68.8
1,50,28,554,68.76
1,50,31,555,68.7
1,50,25,556,68.66
1,50,27,557,68.62
1,50,23,558,68.6
1,50,29,559,68.56
1,50,11,560,68.56
1,50,10,561,68.58
1,50,13,562,68.6
1,50,19,563,68.58
1,50,17,564,68.58
1,50,20,565,68.56
1,50,17,566,68.56
1,50,21,567,68.54
1,50,18,568,68.54
1,50,23,569,68.5
1,50,18,570,68.5
1,50,20,571,68.48
1,50,18,572,68.48
1,50,18,573,68.48
1,50,13,574,68.48
1,50,13,575,68.5
1,50,18,576,68.48
1,50,22,577,68.46
1,50,14,578,68.46
1,50,15,579,68.46
1,50,17,580,68.46
1,50,20,581,68.46
1,50,15,582,68.46
1,50,18,583,68.44
1,50,17,584,68.44
1,50,22,585,68.42
1,50,20,586,68.4
1,50,23,587,68.38
1,50,15,588,68.38
1,50,13,589,68.4
1,50,13,590,68.4
1,50,17,591,68.4
1,50,11,592,68.42
1,50,16,593,68.42
1,50,12,594,68.42
1,50,14,595,68.44
1,50,13,596,68.44
1,50,19,597,68.44
1,50,18,598,68.42
1,50,22,599,68.4
1,50,20,600,68.4
1,50,23,601,68.36
1,50,20,602,68.36
1,50,23,603,68.32
1,50,12,604,68.34
1,50,16,605,68.34
1,50,11,606,68.36
1,50,19,607,68.34
1,50,14,608,68.36
1,50,18,609,68.34
1,50,20,610,68.34
1,50,20,611,68.32
1,50,13,612,68.32
1,50,17,613,68.32
1,50,13,614,68.34
1,50,12,615,68.34
1,50,12,616,68.36
1,50,17,617,68.36
1,50,11,618,68.36
1,50,12,619,68.38
1,50,8,620,68.4
1,50,15,621,68.4
1,50,9,622,68.44
1,50,19,623,68.42
1,50,19,624,68.42
1,50,21,625,68.4
1,50,18,626,68.38
1,50,17,627,68.38
1,50,11,628,68.4
1,50,19,629,68.38
1,50,15,630,68.4
1,50,16,631,68.38
1,50,15,632,68.4
1,50,17,633,68.38
1,50,11,634,68.4
1,50,20,635,68.4
1,50,14,636,68.4
1,50,24,637,68.38
1,50,11,638,68.38
1,50,20,639,68.38
1,50,9,640,68.4
1,50,15,641,68.4
1,50,12,642,68.4
1,50,14,643,68.42
1,50,10,644,68.44
1,50,11,645,68.44
1,50,11,646,68.46
1,50,14,647,68.46
1,50,16,648,68.46
1,50,19,649,68.46
1,50,18,650,68.44
1,50,22,651,68.44
1,50,14,652,68.44
1,50,14,653,68.44
1,50,12,654,68.46
1,50,20,655,68.44
1,50,15,656,68.44
1,50,20,657,68.42
1,50,19,658,68.42
1,50,24,659,68.4
1,50,25,660,68.36
1,50,17,661,68.36
1,50,12,662,68.38
1,50,20,663,68.36
1,50,13,664,68.38
1,50,18,665,68.36
1,50,20,666,68.36
1,50,19,667,68.34
1,50,16,668,68.34
1,50,18,669,68.34
1,50,12,670,68.34
1,50,17,671,68.34
1,50,17,672,68.34
1,50,21,673,68.32
1,50,18,674,68.32
1,50,21,675,68.3
1,50,14,676,68.3
1,50,15,677,68.32
1,50,17,678,68.3
1,50,21,679,68.3
1,50,19,680,68.28
1,50,17,681,68.28
1,50,9,682,68.3
1,50,11,683,68.32
1,50,12,684,68.32
1,50,19,685,68.32
1,50,18,686,68.3
1,50,20,687,68.3
1,50,21,688,68.28
1,50,24,689,68.26
1,50,18,690,68.26
1,50,23,691,68.24
1,50,15,692,68.24
1,50,19,693,68.22
1,50,9,694,68.24
1,50,15,695,68.24
1,50,16,696,68.24
1,50,16,697,68.24
1,50,17,698,68.24
1,50,15,699,68.24
1,50,11,700,68.26
1,50,13,701,68.26
1,50,17,702,68.26
1,50,16,703,68.26
1,50,18,704,68.26
1,50,20,705,68.24
1,50,18,706,68.24
1,50,21,707,68.22
1,50,20,708,68.22
1,50,21,709,68.2
1,50,13,710,68.2
1,50,19,711,68.2
1,50,16,712,68.2
1,50,27,713,68.16
1,50,11,714,68.18
1,50,10,715,68.2
1,50,8,716,68.22
1,50,24,717,68.2
1,50,10,718,68.22
1,50,13,719,68.22
1,50,11,720,68.24
1,50,17,721,68.24
1,50,17,722,68.22
1,50,20,723,68.22
1,50,17,724,68.22
1,50,21,725,68.2
1,50,15,726,68.2
1,50,19,727,68.2
1,50,15,728,68.2
1,50,14,729,68.2
1,50,12,730,68.22
1,50,16,731,68.22
1,50,11,732,68.22
1,50,17,733,68.22
1,50,13,734,68.24
1,50,16,735,68.24
1,50,11,736,68.24
1,50,19,737,68.24
1,50,16,738,68.24
1,50,21,739,68.22
1,50,9,740,68.24
1,50,14,741,68.24
1,50,10,742,68.26
1,50,15,743,68.26
1,50,13,744,68.28
1,50,11,745,68.28
1,50,9,746,68.3
1,50,18,747,68.3
1,50,14,748,68.3
1,50,18,749,68.3
1,50,21,750,68.28
1,50,24,751,68.26
1,50,18,752,68.26
1,50,20,753,68.24
1,50,13,754,68.26
1,50,18,755,68.24
1,50,11,756,68.26
1,50,16,757,68.26
1,50,11,758,68.28
1,50,19,759,68.26
1,50,12,760,68.28
1,50,14,761,68.28
1,50,10,762,68.3
1,50,18,763,68.28
1,50,11,764,68.3
1,50,17,765,68.3
1,50,9,766,68.32
1,50,17,767,68.32
1,50,14,768,68.32
1,50,15,769,68.32
1,50,14,770,68.32
1,50,16,771,68.32
1,50,13,772,68.34
1,50,12,773,68.34
1,50,12,774,68.36
1,50,18,775,68.34
1,50,12,776,68.36
1,50,12,777,68.36
1,50,7,778,68.38
1,50,14,779,68.4
1,50,15,780,68.4
1,50,21,781,68.38
1,50,19,782,68.38
1,50,20,783,68.36
1,50,14,784,68.36
1,50,13,785,68.38
1,50,13,786,68.38
1,50,18,787,68.38
1,50,15,788,68.38
1,50,17,789,68.38
1,50,15,790,68.38
1,50,15,791,68.38
1,50,9,792,68.4
1,50,15,793,68.4
1,50,8,794,68.42
1,50,14,795,68.42
1,50,7,796,68.44
1,50,15,797,68.44
1,50,8,798,68.46
1,50,16,799,68.46
1,50,12,800,68.48
1,50,14,801,68.48
1,50,12,802,68.48
1,50,15,803,68.5
1,50,18,804,68.48
1,50,20,805,68.48
1,50,17,806,68.48
1,50,19,807,68.46
1,50,18,808,68.46
1,50,21,809,68.44
1,50,16,810,68.44
1,50,20,811,68.44
1,50,12,812,68.44
1,50,16,813,68.44
1,50,14,814,68.44
1,50,18,815,68.44
1,50,16,816,68.44
1,50,19,817,68.44
1,50,15,818,68.44
1,50,22,819,68.42
1,50,20,820,68.4
1,50,26,821,68.38
1,50,23,822,68.36
1,50,24,823,68.34
1,50,21,824,68.34
1,50,26,825,68.32
1,50,20,826,68.3
1,50,19,827,68.3
1,50,23,828,68.28
1,50,25,829,68.26
1,50,24,830,68.24
1,50,22,831,68.22
1,50,23,832,68.2
1,50,27,833,68.18
1,50,15,834,68.18
1,50,15,835,68.18
1,50,11,836,68.2
1,50,19,837,68.18
1,50,12,838,68.2
1,50,15,839,68.2
1,50,17,840,68.2
1,50,16,841,68.2
1,50,15,842,68.2
1,50,16,843,68.2
1,50,13,844,68.2
1,50,14,845,68.2
1,50,15,846,68.2
1,50,21,847,68.2
1,50,12,848,68.2
1,50,13,849,68.22
1,50,18,850,68.2
1,50,19,851,68.2
1,50,13,852,68.2
1,50,14,853,68.22
1,50,14,854,68.22
1,50,19,855,68.2
1,50,16,856,68.2
1,50,19,857,68.2
1,50,18,858,68.2
1,50,20,859,68.18
1,50,13,860,68.2
1,50,15,861,68.2
1,50,13,862,68.2
1,50,20,863,68.2
1,50,9,864,68.2
1,50,14,865,68.22
1,50,15,866,68.22
1,50,20,867,68.2
1,50,17,868,68.2
1,50,23,869,68.18
1,50,16,870,68.18
1,50,18,871,68.18
1,50,11,872,68.2
1,50,17,873,68.2
1,50,17,874,68.18
1,50,21,875,68.18
1,50,10,876,68.18
1,50,13,877,68.2
1,50,9,878,68.22
1,50,17,879,68.2
1,50,14,880,68.22
1,50,16,881,68.22
1,50,16,882,68.22
1,50,24,883,68.2
1,50,16,884,68.2
1,50,18,885,68.18
1,50,16,886,68.18
1,50,17,887,68.18
1,50,13,888,68.2
1,50,17,889,68.2
1,50,15,890,68.2
1,50,21,891,68.18
1,50,20,892,68.18
1,50,19,893,68.16
1,50,20,894,68.16
1,50,21,895,68.14
1,50,17,896,68.14
1,50,24,897,68.12
1,50,14,898,68.12
1,50,15,899,68.14
1,50,11,900,68.14
1,50,14,901,68.14
1,50,15,902,68.14
1,50,23,903,68.14
1,50,13,904,68.14
1,50,13,905,68.14
1,50,11,906,68.16
1,50,18,907,68.16
1,50,18,908,68.14
1,50,19,909,68.14
1,50,17,910,68.14
1,50,18,911,68.14
1,50,17,912,68.14
1,50,21,913,68.12
1,50,16,914,68.12
1,50,18,915,68.12
1,50,14,916,68.12
1,50,16,917,68.12
1,50,15,918,68.12
1,50,20,919,68.12
1,50,11,920,68.12
1,50,13,921,68.14
1,50,11,922,68.14
1,50,13,923,68.14
1,50,13,924,68.16
1,50,11,925,68.16
1,50,12,926,68.18
1,50,18,927,68.16
1,50,17,928,68.16
1,50,20,929,68.16
1,50,14,930,68.16
1,50,19,931,68.16
1,50,10,932,68.16
1,50,15,933,68.16
1,50,7,934,68.18
1,50,17,935,68.18
1,50,18,936,68.18
1,50,23,937,68.16
1,50,12,938,68.18
1,50,15,939,68.18
1,50,13,940,68.18
1,50,16,941,68.18
1,50,10,942,68.2
1,50,12,943,68.2
1,50,13,944,68.2
1,50,17,945,68.2
1,50,12,946,68.22
1,50,15,947,68.22
1,50,13,948,68.22
1,50,14,949,68.22
1,50,8,950,68.24
1,50,15,951,68.24
1,50,12,952,68.26
1,50,15,953,68.26
1,50,5,954,68.28
1,50,10,955,68.3
1,50,11,956,68.3
1,50,12,957,68.3
1,50,14,958,68.32
1,50,15,959,68.32
1,50,16,960,68.32
1,50,22,961,68.3
1,50,10,962,68.32
1,50,13,963,68.32
1,50,11,964,68.32
1,50,15,965,68.34
1,50,18,966,68.32
1,50,20,967,68.32
1,50,18,968,68.32
1,50,20,969,68.3
1,50,12,970,68.32
1,50,19,971,68.3
1,50,20,972,68.3
1,50,17,973,68.3
1,50,8,974,68.32
1,50,12,975,68.32
1,50,13,976,68.32
1,50,15,977,68.32
1,50,11,978,68.34
1,50,14,979,68.34
1,50,16,980,68.34
1,50,20,981,68.34
1,50,17,982,68.32
1,50,19,983,68.32
1,50,16,984,68.32
1,50,16,985,68.32
1,50,11,986,68.34
1,50,13,987,68.34
1,50,9,988,68.36
1,50,9,989,68.36
1,50,9,990,68.38
1,50,18,991,68.38
1,50,13,992,68.38
1,50,13,993,68.38
1,50,15,994,68.38
1,50,18,995,68.38
1,50,13,996,68.38
1,50,17,997,68.38
1,50,16,998,68.38
1,50,16,999,68.38
1,50,9,1000,68.4
1,50,12,1001,68.4
1,50,8,1002,68.42
1,50,12,1003,68.44
1,50,13,1004,68.44
1,50,18,1005,68.44
1,50,12,1006,68.44
1,50,18,1007,68.44
1,50,10,1008,68.44
1,50,14,1009,68.44
1,50,12,1010,68.46
1,50,14,1011,68.46
1,50,11,1012,68.48
1,50,18,1013,68.46
1,50,12,1014,68.48
1,50,16,1015,68.48
1,50,16,1016,68.48
1,50,14,1017,68.48
1,50,12,1018,68.48
1,50,16,1019,68.48
1,50,9,1020,68.5
1,50,11,1021,68.5
1,50,12,1022,68.52
1,50,17,1023,68.52
1,50,11,1024,68.52
1,50,9,1025,68.54
1,50,16,1026,68.54
1,50,16,1027,68.54
1,50,10,1028,68.54
1,50,16,1029,68.54
1,50,13,1030,68.54
1,50,20,1031,68.54
1,50,14,1032,68.54
1,50,18,1033,68.54
1,50,10,1034,68.54
1,50,12,1035,68.56
1,50,15,1036,68.56
1,50,16,1037,68.56
1,50,14,1038,68.56
1,50,18,1039,68.56
1,50,15,1040,68.56
1,50,19,1041,68.56
1,50,16,1042,68.56
1,50,18,1043,68.54
1,50,17,1044,68.54
1,50,18,1045,68.54
1,50,9,1046,68.56
1,50,15,1047,68.56
1,50,10,1048,68.56
1,50,16,1049,68.56
1,50,14,1050,68.56
1,50,18,1051,68.56
1,50,12,1052,68.58
1,50,18,1053,68.56
1,50,13,1054,68.58
1,50,17,1055,68.56
1,50,9,1056,68.58
1,50,17,1057,68.58
1,50,11,1058,68.58
1,50,11,1059,68.6
1,50,11,1060,68.6
1,50,14,1061,68.6
1,50,14,1062,68.62
1,50,22,1063,68.6
1,50,11,1064,68.6
1,50,17,1065,68.6
1,50,15,1066,68.6
1,50,19,1067,68.6
1,50,14,1068,68.6
1,50,18,1069,68.6
1,50,11,1070,68.6
1,50,13,1071,68.62
1,50,8,1072,68.62
1,50,19,1073,68.62
1,50,12,1074,68.62
1,50,12,1075,68.64
1,50,17,1076,68.64
1,50,20,1077,68.62
1,50,17,1078,68.62
1,50,26,1079,68.6
1,50,13,1080,68.6
1,50,14,1081,68.62
1,50,9,1082,68.62
1,50,17,1083,68.62
1,50,12,1084,68.62
1,50,16,1085,68.62
1,50,19,1086,68.62
1,50,20,1087,68.62
1,50,13,1088,68.62
1,50,17,1089,68.62
1,50,13,1090,68.62
1,50,21,1091,68.62
1,50,14,1092,68.62
1,50,12,1093,68.62
1,50,9,1094,68.64
1,50,13,1095,68.64
1,50,10,1096,68.64
1,50,15,1097,68.66
1,50,16,1098,68.66
1,50,20,1099,68.64
1,50,13,1100,68.64
1,50,16,1101,68.64
1,50,13,1102,68.66
1,50,14,1103,68.66
1,50,9,1104,68.66
1,50,13,1105,68.68
1,50,8,1106,68.68
1,50,16,1107,68.68
1,50,8,1108,68.7
1,50,16,1109,68.7
1,50,13,1110,68.7
1,50,16,1111,68.7
1,50,10,1112,68.72
1,50,14,1113,68.72
1,50,15,1114,68.72
1,50,15,1115,68.72
1,50,16,1116,68.72
1,50,21,1117,68.7
1,50,14,1118,68.72
1,50,16,1119,68.7
1,50,18,1120,68.7
1,50,19,1121,68.7
1,50,15,1122,68.7
1,50,14,1123,68.7
1,50,14,1124,68.7
1,50,20,1125,68.7
1,50,17,1126,68.7
1,50,21,1127,68.68
1,50,17,1128,68.68
1,50,16,1129,68.68
1,50,18,1130,68.68
1,50,19,1131,68.68
1,50,15,1132,68.68
1,50,15,1133,68.68
1,50,11,1134,68.68
1,50,14,1135,68.68
1,50,12,1136,68.7
1,50,18,1137,68.68
1,50,15,1138,68.7
1,50,21,1139,68.68
1,50,12,1140,68.68
1,50,20,1141,68.68
1,50,19,1142,68.68
1,50,21,1143,68.66
1,50,21,1144,68.66
1,50,24,1145,68.64
1,50,20,1146,68.64
1,50,20,1147,68.62
1,50,21,1148,68.62
1,50,17,1149,68.62
1,50,16,1150,68.62
1,50,20,1151,68.6
