trial,cars,stall,tick,score
1,50,16,864,68.0
1,50,22,865,56.0
1,50,14,866,72.0
1,50,15,867,70.0
1,50,13,868,74.0
1,50,18,869,64.0
1,50,14,870,72.0
1,50,17,871,66.0
1,50,11,872,78.0
1,50,17,873,66.0
1,50,19,874,62.0
1,50,23,875,54.0
1,50,16,876,68.0
1,50,16,877,68.0
1,50,15,878,70.0
1,50,22,879,56.0
1,50,18,880,64.0
1,50,16,881,68.0
1,50,12,882,76.0
1,50,19,883,62.0
1,50,14,884,72.0
1,50,16,885,68.0
1,50,10,886,80.0
1,50,12,887,76.0
1,50,15,888,70.0
1,50,20,889,60.0
1,50,13,890,74.0
1,50,17,891,66.0
1,50,10,892,80.0
1,50,13,893,74.0
1,50,11,894,78.0
1,50,13,895,74.0
1,50,13,896,74.0
1,50,13,897,74.0
1,50,19,898,62.0
1,50,23,899,54.0
1,50,20,900,60.0
1,50,22,901,56.0
1,50,13,902,74.0
1,50,15,903,70.0
1,50,12,904,76.0
1,50,17,905,66.0
1,50,15,906,70.0
1,50,19,907,62.0
1,50,12,908,76.0
1,50,17,909,66.0
1,50,12,910,76.0
1,50,17,911,66.0
1,50,13,912,74.0
1,50,19,913,62.0
1,50,15,914,70.0
1,50,25,915,50.0
1,50,15,916,70.0
1,50,18,917,64.0
1,50,15,918,70.0
1,50,18,919,64.0
1,50,9,920,82.0
1,50,13,921,74.0
1,50,13,922,74.0
1,50,19,923,62.0
1,50,14,924,72.0
1,50,20,925,60.0
1,50,16,926,68.0
1,50,21,927,58.0
1,50,8,928,84.0
1,50,13,929,74.0
1,50,10,930,80.0
1,50,10,931,80.0
1,50,15,932,70.0
1,50,20,933,60.0
1,50,16,934,68.0
1,50,21,935,58.0
1,50,16,936,68.0
1,50,15,937,70.0
1,50,11,938,78.0
1,50,15,939,70.0
1,50,16,940,68.0
1,50,17,941,66.0
1,50,17,942,66.0
1,50,22,943,56.0
1,50,19,944,62.0
1,50,23,945,54.0
1,50,16,946,68.0
1,50,22,947,56.0
1,50,24,948,52.0
1,50,25,949,50.0
1,50,13,950,74.0
1,50,12,951,76.0
1,50,13,952,74.0
1,50,20,953,60.0
1,50,20,954,60.0
1,50,21,955,58.0
1,50,10,956,80.0
1,50,14,957,72.0
1,50,12,958,76.0
1,50,19,959,62.0
1,50,11,960,78.0
1,50,17,961,66.0
1,50,14,962,72.0
1,50,20,963,60.0
1,50,16,964,68.0
1,50,22,965,56.0
1,50,17,966,66.0
1,50,21,967,58.0
1,50,14,968,72.0
1,50,21,969,58.0
1,50,18,970,64.0
1,50,19,971,62.0
1,50,15,972,70.0
1,50,17,973,66.0
1,50,14,974,72.0
1,50,15,975,70.0
1,50,10,976,80.0
1,50,15,977,70.0
1,50,12,978,76.0
1,50,16,979,68.0
1,50,20,980,60.0
1,50,21,981,58.0
1,50,14,982,72.0
1,50,19,983,62.0
1,50,16,984,68.0
1,50,19,985,62.0
1,50,13,986,74.0
1,50,16,987,68.0
1,50,14,988,72.0
1,50,13,989,74.0
1,50,7,990,86.0
1,50,11,991,78.0
1,50,17,992,66.0
1,50,18,993,64.0
1,50,14,994,72.0
1,50,16,995,68.0
1,50,14,996,72.0
1,50,22,997,56.0
1,50,15,998,70.0
1,50,18,999,64.0
1,50,11,1000,78.0
1,50,16,1001,68.0
1,50,16,1002,68.0
1,50,21,1003,58.0
1,50,17,1004,66.0
1,50,19,1005,62.0
1,50,16,1006,68.0
1,50,21,1007,58.0
1,50,11,1008,78.0
1,50,17,1009,66.0
1,50,13,1010,74.0
