trial,cars,stall,tick,score
1,32,6,776,78.59
1,32,8,777,78.59
1,32,6,778,78.59
1,32,8,779,78.59
1,32,5,780,78.59
1,32,6,781,78.59
1,32,3,782,78.59
1,32,8,783,78.59
1,32,7,784,78.59
1,32,7,785,78.59
1,32,5,786,78.63
1,32,4,787,78.63
1,32,3,788,78.63
1,32,7,789,78.63
1,32,7,790,78.63
1,32,9,791,78.63
1,32,4,792,78.63
1,32,5,793,78.66
1,32,4,794,78.66
1,32,5,795,78.66
1,32,1,796,78.69
1,32,4,797,78.69
1,32,4,798,78.72
1,32,9,799,78.69
1,32,5,800,78.72
1,32,12,801,78.69
1,32,2,802,78.72
1,32,5,803,78.72
1,32,4,804,78.72
1,32,7,805,78.72
1,32,6,806,78.72
1,32,9,807,78.72
1,32,3,808,78.72
1,32,7,809,78.72
1,32,2,810,78.75
1,32,6,811,78.75
1,32,4,812,78.75
1,32,5,813,78.78
1,32,1,814,78.78
1,32,2,815,78.81
1,32,3,816,78.81
1,32,4,817,78.84
1,32,6,818,78.84
1,32,5,819,78.84
1,32,3,820,78.88
1,32,8,821,78.84
1,32,5,822,78.88
1,32,6,823,78.88
1,32,3,824,78.88
1,32,6,825,78.88
1,32,4,826,78.91
1,32,8,827,78.88
1,32,8,828,78.88
1,32,8,829,78.88
1,32,6,830,78.88
1,32,6,831,78.88
1,32,2,832,78.91
1,32,4,833,78.91
1,32,3,834,78.94
1,32,3,835,78.94
1,32,1,836,78.97
1,32,3,837,78.97
1,32,2,838,79.0
1,32,2,839,79.0
1,32,4,840,79.03
1,32,5,841,79.03
1,32,6,842,79.03
1,32,9,843,79.03
1,32,8,844,79.03
1,32,8,845,79.0
1,32,2,846,79.03
1,32,3,847,79.03
1,32,7,848,79.03
1,32,9,849,79.03
1,32,6,850,79.03
1,32,7,851,79.03
1,32,3,852,79.06
1,32,7,853,79.06
1,32,4,854,79.06
1,32,7,855,79.06
1,32,6,856,79.06
1,32,6,857,79.06
1,32,7,858,79.06
1,32,10,859,79.06
1,32,5,860,79.06
1,32,4,861,79.06
